Index,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_level,kids,expenses,tem_filho,salario_por_faixa
609,70971.0,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,60,2805,1808,1791,0,Together,Graduation,1,1808,1,3
610,34487.0,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,43,2820,95,87,0,Divorced,PhD,2,95,1,2
611,28769.0,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,43,2717,188,185,0,Single,Graduation,1,188,1,2
612,69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,50,2381,1556,1526,0,Married,PhD,1,1556,1,3
613,65488.0,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,62,2175,909,855,0,Together,PhD,0,909,0,3
615,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,60,2293,63,33,1,Single,2n Cycle,0,63,0,2
616,83917.0,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,47,2596,1508,1429,0,Single,Graduation,0,1508,0,4
617,46102.0,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,58,2270,15,14,0,Divorced,Graduation,3,15,1,2
618,84574.0,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,68,2549,1212,1049,0,Single,Graduation,0,1212,0,4
619,56181.0,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,58,2696,345,297,0,Married,Graduation,1,345,1,3
620,63120.0,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,70,2798,1408,1339,0,Divorced,Master,1,1408,1,3
621,73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,49,2394,1106,1033,1,Married,Graduation,1,1106,1,3
623,76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,72,2206,1322,1296,0,Together,PhD,0,1322,0,4
624,62859.0,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,61,2705,1282,1257,0,Divorced,PhD,1,1282,1,3
625,45906.0,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,56,2577,342,198,1,Single,Graduation,1,342,1,2
626,77632.0,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,73,2635,2105,1958,2,Together,Master,0,2105,0,4
627,46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,49,2474,224,213,0,Married,PhD,2,224,1,2
628,105471.0,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,50,2683,1517,1310,2,Together,Graduation,0,1517,0,4
629,55282.0,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,50,2357,216,197,0,Divorced,Master,1,216,1,3
630,78710.0,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,43,2196,1042,992,0,Married,Master,1,1042,1,4
631,66886.0,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,62,2445,453,307,0,Together,Graduation,1,453,1,3
632,98777.0,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,60,2291,1970,1932,1,Single,Master,0,1970,0,4
633,29103.0,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,35,2830,42,36,0,Together,Graduation,1,42,1,2
634,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,46,2845,1163,1152,0,Married,Graduation,1,1163,1,3
635,50616.0,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,70,2236,58,49,0,Together,PhD,1,58,1,3
636,49431.0,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,65,2854,348,331,0,Divorced,Graduation,1,348,1,2
637,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,67,2335,150,135,0,Together,Graduation,1,150,1,3
639,73059.0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,73,2461,1024,953,0,Together,PhD,1,1024,1,3
640,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,54,2410,147,71,1,Single,PhD,3,147,1,2
641,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,57,2728,592,587,0,Together,Graduation,1,592,1,3
643,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,45,2345,913,762,0,Widow,Graduation,1,913,1,3
644,25965.0,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,40,2819,63,52,0,Married,Basic,0,63,0,2
645,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,64,2703,24,22,0,Together,Master,0,24,0,1
646,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,41,22,0,Married,Graduation,0,41,0,1
647,45068.0,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2568,17,14,0,Together,PhD,1,17,1,2
648,21063.0,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,2436,44,29,0,Single,Basic,1,44,1,1
649,29187.0,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,52,2575,32,30,0,Married,PhD,1,32,1,2
650,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,49,2393,180,162,0,Married,2n Cycle,2,180,1,3
651,59304.0,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,56,2494,1038,1028,0,Married,PhD,1,1038,1,3
652,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,58,2392,491,408,0,Single,Master,2,491,1,3
653,66731.0,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,50,2814,888,747,0,Widow,Graduation,1,888,1,3
654,77353.0,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,40,2354,611,552,0,Married,Graduation,1,611,1,4
656,26751.0,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,46,2197,10,9,0,Married,Graduation,2,10,1,2
657,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,57,2766,1205,1169,1,Married,PhD,1,1205,1,4
658,70337.0,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,41,2337,485,394,0,Single,Graduation,0,485,0,3
659,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,35,2537,154,136,1,Married,2n Cycle,1,154,1,2
660,65295.0,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,40,2347,658,652,0,Single,PhD,0,658,0,3
661,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,57,2413,774,620,0,Divorced,Graduation,1,774,1,3
662,68743.0,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,53,2827,1959,1844,0,Divorced,Graduation,0,1959,0,3
663,41039.0,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,38,2498,422,377,0,Together,2n Cycle,0,422,0,2
664,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,65,2407,216,175,0,Together,Graduation,1,216,1,2
665,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,53,2351,1092,1038,0,Together,Graduation,0,1092,0,3
666,66476.0,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,44,2638,611,533,0,Divorced,PhD,1,611,1,3
667,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,48,2814,2074,2034,0,Single,PhD,0,2074,0,4
668,77845.0,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,31,2203,1320,1294,2,Together,PhD,0,1320,0,4
669,69476.0,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0,51,2431,977,910,0,Together,PhD,0,977,0,3
670,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1,60,2792,489,485,1,Divorced,PhD,1,489,1,3
671,61209.0,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0,50,2467,858,759,0,Single,Graduation,0,858,0,3
672,42315.0,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0,62,2511,190,110,0,Together,Master,1,190,1,2
673,13084.0,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,68,2398,19,9,0,Together,Basic,0,19,0,1
674,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1,71,2555,90,59,0,Widow,Master,2,90,1,2
675,61923.0,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0,59,2497,120,114,0,Married,Master,2,120,1,3
676,34824.0,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,25,2254,19,15,0,Single,Graduation,0,19,0,2
677,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1,71,2606,55,53,0,Single,PhD,2,55,1,2
678,45938.0,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0,59,2397,607,578,0,Single,Graduation,0,607,0,2
679,78468.0,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0,60,2240,970,936,1,Together,Graduation,0,970,0,4
680,78901.0,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0,47,2444,700,666,0,Divorced,Graduation,1,700,1,4
681,71427.0,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0,42,2268,591,568,0,Married,Graduation,2,591,1,3
682,71022.0,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0,42,2297,1211,969,1,Divorced,Graduation,1,1211,1,3
683,90247.0,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1,32,2220,1605,1589,3,Single,Master,0,1605,0,4
684,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,52,2344,182,177,0,Divorced,Master,1,182,1,2
686,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0,50,2161,39,21,0,Divorced,PhD,1,39,1,2
687,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0,69,2604,607,577,0,Divorced,Graduation,1,607,1,2
688,66375.0,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0,72,2379,757,566,1,Together,PhD,1,757,1,3
690,25252.0,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2511,12,6,0,Married,Graduation,1,12,1,2
691,55250.0,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0,55,2775,837,771,0,Single,Master,1,837,1,3
692,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0,45,2653,70,28,0,Single,Graduation,1,70,1,2
693,58398.0,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0,67,2570,547,498,0,Together,Graduation,0,547,0,3
694,50272.0,1,0,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0,38,2485,229,225,0,Together,Graduation,1,229,1,3
695,76618.0,0,0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0,45,2728,1364,1217,0,Married,PhD,0,1364,0,4
696,87305.0,0,0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1,60,2803,1072,992,1,Divorced,2n Cycle,0,1072,0,4
697,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2662,43,38,0,Together,Graduation,1,43,1,2
698,58710.0,0,1,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0,50,2614,1011,837,0,Divorced,Graduation,1,1011,1,3
699,45160.0,1,1,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,2251,18,15,0,Single,Graduation,2,18,1,2
700,74806.0,0,1,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0,55,2716,956,947,0,Married,Master,1,956,1,3
701,59111.0,0,0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0,66,2582,714,559,0,Married,Graduation,0,714,0,3
702,18988.0,1,0,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2196,15,14,0,Married,PhD,1,15,1,1
703,72190.0,0,0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0,55,2660,1698,1449,0,Married,Graduation,0,1698,0,3
704,7500.0,1,0,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1,44,2856,39,7,1,Married,Graduation,1,39,1,1
706,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0,65,2377,1332,1284,1,Married,Graduation,0,1332,0,4
707,75012.0,0,0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0,44,2314,876,725,0,Divorced,Master,0,876,0,4
708,56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,55,2420,385,359,0,Married,Master,3,385,1,3
709,89891.0,0,0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0,29,2599,653,470,1,Together,Graduation,0,653,0,4
710,35946.0,1,1,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,71,2434,11,11,0,Divorced,PhD,2,11,1,2
711,53593.0,1,1,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0,67,2850,437,394,0,Together,PhD,2,437,1,3
713,45072.0,1,2,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,72,2415,254,224,0,Divorced,PhD,3,254,1,2
714,89694.0,1,1,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0,47,2422,1430,1388,3,Divorced,Graduation,2,1430,1,4
715,72025.0,0,0,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1,71,2220,1677,1677,3,Married,Graduation,0,1677,0,3
716,67432.0,0,1,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0,47,2616,1165,995,0,Married,Graduation,1,1165,1,3
717,70545.0,0,1,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,68,2185,313,292,0,Together,Master,1,313,1,3
718,17487.0,1,0,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0,31,2627,12,6,0,Married,Basic,1,12,1,1
719,62882.0,0,1,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0,51,2848,1241,1144,0,Together,Graduation,1,1241,1,3
720,64108.0,0,1,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0,67,2622,1078,1057,0,Single,PhD,1,1078,1,3
721,34941.0,1,1,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0,64,2639,73,49,0,Together,Master,2,73,1,2
722,48767.0,1,2,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0,70,2338,53,43,0,Single,PhD,3,53,1,2
723,38702.0,1,0,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0,42,2491,69,29,0,Together,2n Cycle,1,69,1,2
724,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,56,2314,862,822,1,Married,Graduation,0,862,0,4
725,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,68,2572,1383,1192,1,Together,Graduation,0,1383,0,4
726,17003.0,1,0,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,45,2361,31,24,0,Married,2n Cycle,1,31,1,1
727,71163.0,0,0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,25,2271,916,872,0,Single,Graduation,0,916,0,3
728,33697.0,1,0,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,50,2446,17,6,1,Single,Graduation,1,17,1,2
729,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,66,2310,1150,1085,1,Married,2n Cycle,0,1150,0,3
730,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,48,2339,1413,1329,0,Together,PhD,0,1413,0,4
731,51518.0,0,1,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,62,2428,445,441,0,Together,PhD,1,445,1,3
733,80952.0,0,0,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1,51,2645,1713,1669,3,Married,Graduation,0,1713,0,4
734,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,41,2217,1360,1280,0,Together,Graduation,0,1360,0,4
735,63855.0,0,0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,42,2664,917,828,0,Together,2n Cycle,0,917,0,3
736,62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,48,2846,1214,1202,0,Together,PhD,1,1214,1,3
737,58512.0,0,1,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,56,2442,1019,867,0,Married,Graduation,1,1019,1,3
738,40662.0,1,0,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,41,2630,69,46,0,Married,Master,1,69,1,2
739,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,61,2243,83,67,0,Married,PhD,1,83,1,2
740,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,39,2428,55,44,0,Married,2n Cycle,1,55,1,2
741,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,548,532,0,Single,Graduation,2,548,1,4
742,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,32,2403,1387,1347,0,Married,Master,0,1387,0,4
743,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,42,2574,52,18,1,Single,PhD,1,52,1,2
744,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0,68,2197,606,379,0,Single,Graduation,0,606,0,4
745,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,65,2587,183,124,0,Married,Graduation,1,183,1,2
746,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0,43,2815,1783,1697,0,Married,Graduation,0,1783,0,3
747,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,33,2821,1243,1122,0,Together,Graduation,0,1243,0,3
748,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,55,2460,122,61,0,Married,2n Cycle,1,122,1,2
749,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,64,2558,392,334,0,Married,Master,1,392,1,3
750,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,41,2520,668,578,0,Married,Graduation,1,668,1,3
751,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,69,2358,1302,1097,0,Married,PhD,0,1302,0,4
752,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,55,2590,542,430,0,Single,Graduation,2,542,1,2
753,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,48,2601,69,57,0,Married,Graduation,2,69,1,2
754,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,63,2727,125,113,0,Together,PhD,1,125,1,1
755,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,67,2639,16,16,0,Together,Graduation,2,16,1,2
756,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,2462,87,81,0,Single,PhD,1,87,1,2
757,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,62,2313,1158,1158,0,Together,PhD,0,1158,0,3
758,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,65,2352,39,35,0,Single,Master,2,39,1,3
759,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,49,2449,1391,1257,0,Single,Graduation,1,1391,1,3
760,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,46,2244,1230,1230,0,Single,PhD,0,1230,0,3
761,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,44,2235,24,19,0,Together,Graduation,2,24,1,2
762,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,16,7,0,Single,Graduation,1,16,1,1
763,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,48,2261,19,14,0,Married,Graduation,1,19,1,2
764,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2535,35,32,0,Together,Graduation,1,35,1,2
765,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,2767,40,23,0,Married,Basic,1,40,1,1
766,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,60,2293,41,35,0,Together,Master,2,41,1,1
767,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,52,2702,615,417,1,Divorced,PhD,1,615,1,2
768,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,42,2190,490,351,1,Married,Master,1,490,1,2
769,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,44,2818,343,309,0,Divorced,Graduation,1,343,1,2
770,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,75,2689,1551,1490,0,Together,Master,0,1551,0,3
771,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,63,2758,706,683,3,Married,PhD,0,706,0,4
772,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,70,2504,37,24,1,Single,Graduation,0,37,0,1
773,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,42,2402,258,246,0,Married,Graduation,2,258,1,3
774,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,59,2609,125,73,0,Single,Graduation,1,125,1,2
775,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,58,2684,303,291,1,Single,Master,0,303,0,2
776,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,66,2160,732,697,0,Married,PhD,1,732,1,3
777,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,55,2773,894,717,0,Divorced,2n Cycle,1,894,1,3
778,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,47,2643,1565,1550,0,Together,Graduation,0,1565,0,3
779,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,52,2356,55,50,0,Married,Graduation,1,55,1,1
780,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,50,2357,557,541,0,Married,Master,1,557,1,3
781,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,2619,33,25,0,Widow,Graduation,2,33,1,2
782,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,69,2685,123,76,0,Married,Graduation,2,123,1,2
783,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,76,2395,1145,1123,0,Single,PhD,0,1145,0,4
784,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,62,2608,1497,1468,3,Married,Graduation,0,1497,0,2
785,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,44,2396,437,416,0,Married,Master,2,437,1,2
786,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,49,2257,63,63,0,Married,Master,1,63,1,3
787,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,63,2410,360,315,0,Married,Graduation,1,360,1,3
788,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,48,2623,894,761,1,Married,Graduation,2,894,1,3
